,modelo,parametros,rmse,nlpd,mape,fold,tentativa
183,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.039859800825470866, 'order': 3.0}",154782.05662724245,19.271293805699255,1.0088835999825148,3,36.0
184,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.039859800825470866, 'order': 3.0}",29482.612512617638,16.59729213675671,0.583989739512646,4,36.0
185,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06514392573687074, 'order': 3.0}",5242.638389136705,19.512921121860995,1.101718582892021,0,37.0
186,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06514392573687074, 'order': 3.0}",2829.044575386591,19.51131434305121,0.9977510927196167,1,37.0
187,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06514392573687074, 'order': 3.0}",3093.7679280861976,19.5142204907058,0.8690674989327972,2,37.0
188,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06514392573687074, 'order': 3.0}",154776.71448814805,19.516910920765554,1.006931961710215,3,37.0
189,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06514392573687074, 'order': 3.0}",29482.617185217183,16.84290301373173,0.5840067870182967,4,37.0
190,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08594097484119678, 'order': 10.0}",3.824766386330816e+46,,1.0,0,38.0
191,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08594097484119678, 'order': 10.0}",4.987989217846625e+40,,1.0,1,38.0
192,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08594097484119678, 'order': 10.0}",1.2253791751319837e+41,,1.0,2,38.0
193,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08594097484119678, 'order': 10.0}",7.256008397357591e+43,,1.0,3,38.0
194,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08594097484119678, 'order': 10.0}",3.1053082245084243e+40,,1.0,4,38.0
195,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08302886833420196, 'order': 5.0}",5745593241320894.0,,0.9999999999782027,0,39.0
196,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08302886833420196, 'order': 5.0}",1724033466523.401,,0.999999968825888,1,39.0
197,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08302886833420196, 'order': 5.0}",171407882897336.4,,0.9999999995033814,2,39.0
198,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08302886833420196, 'order': 5.0}",1842042695425.2996,,1.0000000063130525,3,39.0
199,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08302886833420196, 'order': 5.0}",414640963982.4771,,1.0000000623980982,4,39.0
200,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08668713717608098, 'order': 7.0}",1.2510886567281727e+30,,1.0,0,40.0
201,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08668713717608098, 'order': 7.0}",9.046805706349371e+27,,1.0,1,40.0
202,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08668713717608098, 'order': 7.0}",5.684924204931051e+28,,1.0,2,40.0
203,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08668713717608098, 'order': 7.0}",6.869972875657265e+28,,1.0,3,40.0
204,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.08668713717608098, 'order': 7.0}",7.599012590801905e+27,,1.0,4,40.0
205,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09317873876615528, 'order': 7.0}",3.336339039484013e+29,,1.0,0,41.0
206,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09317873876615528, 'order': 7.0}",2.424219570052151e+28,,1.0,1,41.0
207,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09317873876615528, 'order': 7.0}",1.1134934037895435e+28,,1.0,2,41.0
208,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09317873876615528, 'order': 7.0}",1.6577764211717946e+28,,1.0,3,41.0
209,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09317873876615528, 'order': 7.0}",2.9656087297793143e+28,,1.0,4,41.0
210,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.031105828789544997, 'order': 10.0}",6.036776801215769e+46,,1.0,0,42.0
211,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.031105828789544997, 'order': 10.0}",3.5621754790479683e+40,,1.0,1,42.0
212,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.031105828789544997, 'order': 10.0}",2.584510466261854e+42,,1.0,2,42.0
213,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.031105828789544997, 'order': 10.0}",5.601327435902979e+44,,1.0,3,42.0
214,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.031105828789544997, 'order': 10.0}",3.257489394381701e+40,,1.0,4,42.0
215,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07599497252000698, 'order': 9.0}",9.044806514398657e+38,,1.0,0,43.0
216,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07599497252000698, 'order': 9.0}",1.8256857298109559e+37,,1.0,1,43.0
217,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07599497252000698, 'order': 9.0}",6.767758906244246e+36,,1.0,2,43.0
218,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07599497252000698, 'order': 9.0}",1.901066396467257e+38,,1.0,3,43.0
219,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07599497252000698, 'order': 9.0}",8.091576156275683e+35,,1.0,4,43.0
220,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.00907632307869659, 'order': 6.0}",1.5457431672583806e+24,,1.0,0,44.0
221,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.00907632307869659, 'order': 6.0}",1.0802170421590139e+20,,0.9999999999999987,1,44.0
222,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.00907632307869659, 'order': 6.0}",4.051740347984321e+21,,1.0,2,44.0
223,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.00907632307869659, 'order': 6.0}",8.410096220591219e+19,,0.9999999999999983,3,44.0
224,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.00907632307869659, 'order': 6.0}",8.768671395336408e+19,,1.0000000000000115,4,44.0
225,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.050451307094785375, 'order': 6.0}",2.4581634798355035e+23,,1.0,0,45.0
226,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.050451307094785375, 'order': 6.0}",5.824199873986655e+20,,0.9999999999999996,1,45.0
227,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.050451307094785375, 'order': 6.0}",7.900095906577308e+21,,1.0,2,45.0
228,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.050451307094785375, 'order': 6.0}",8.629494025482735e+19,,0.9999999999999996,3,45.0
229,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.050451307094785375, 'order': 6.0}",1.4830783209968546e+19,,1.000000000000017,4,45.0
230,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.046675321601227865, 'order': 6.0}",2.5156745765966383e+24,,1.0,0,46.0
231,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.046675321601227865, 'order': 6.0}",1.2248320962438637e+20,,0.9999999999999991,1,46.0
232,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.046675321601227865, 'order': 6.0}",2.4055397042578866e+22,,1.0,2,46.0
233,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.046675321601227865, 'order': 6.0}",4.344459796857902e+19,,1.0000000000001772,3,46.0
234,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.046675321601227865, 'order': 6.0}",1.4481032924442495e+19,,0.999999999999965,4,46.0
235,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.006698674011256148, 'order': 2.0}",3039.2800686194014,18.374262259109887,1.0244154118166362,0,47.0
236,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.006698674011256148, 'order': 2.0}",2950.0864813895473,18.37369795467893,0.8819230967311079,1,47.0
237,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.006698674011256148, 'order': 2.0}",2742.764340160745,18.376518670329503,1.143059610680023,2,47.0
238,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.006698674011256148, 'order': 2.0}",8130.590453227869,18.376065848224293,1.382706813300744,3,47.0
239,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.006698674011256148, 'order': 2.0}",29499.379526800833,15.705177721171886,0.8570300249361378,4,47.0
240,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.002637483772441856, 'order': 8.0}",3.047841955132162e+35,,1.0,0,48.0
241,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.002637483772441856, 'order': 8.0}",8.503326931565339e+32,,1.0,1,48.0
242,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.002637483772441856, 'order': 8.0}",1.7784733453746702e+33,,1.0,2,48.0
243,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.002637483772441856, 'order': 8.0}",5.564343362441634e+32,,1.0,3,48.0
244,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.002637483772441856, 'order': 8.0}",4.339429128004822e+32,,1.0,4,48.0
245,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09923208100812117, 'order': 8.0}",1.9708441711607363e+35,,1.0,0,49.0
246,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09923208100812117, 'order': 8.0}",5.560458430020911e+31,,1.0,1,49.0
247,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09923208100812117, 'order': 8.0}",1.3590155425943305e+33,,1.0,2,49.0
248,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09923208100812117, 'order': 8.0}",8.10971372021767e+31,,1.0,3,49.0
249,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09923208100812117, 'order': 8.0}",2.245233599501211e+32,,1.0,4,49.0
250,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.028711338944173204, 'order': 9.0}",1.3104635905674189e+40,,1.0,0,50.0
251,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.028711338944173204, 'order': 9.0}",1.8164891991774936e+38,,1.0,1,50.0
252,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.028711338944173204, 'order': 9.0}",1.589997771751825e+37,,1.0,2,50.0
253,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.028711338944173204, 'order': 9.0}",5.793185529175055e+37,,1.0,3,50.0
254,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.028711338944173204, 'order': 9.0}",1.3656872593917231e+37,,1.0,4,50.0
255,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.018212965698662358, 'order': 2.0}",3039.265613640799,18.87437445706093,1.0250781455972153,0,51.0
256,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.018212965698662358, 'order': 2.0}",2950.082659311144,18.87381029750202,0.8822819981225934,1,51.0
257,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.018212965698662358, 'order': 2.0}",2742.754860301321,18.876630822467032,1.1434285345556556,2,51.0
258,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.018212965698662358, 'order': 2.0}",8130.435494247391,18.876178696118547,1.3792785373452667,3,51.0
259,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.018212965698662358, 'order': 2.0}",29499.38016337551,16.20525072851667,0.8571323565965248,4,51.0
260,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.046667254260934175, 'order': 10.0}",6.069752073096556e+46,,1.0,0,52.0
261,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.046667254260934175, 'order': 10.0}",2.0539109429342242e+41,,1.0,1,52.0
262,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.046667254260934175, 'order': 10.0}",4.956719718644693e+41,,1.0,2,52.0
263,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.046667254260934175, 'order': 10.0}",3.241314694724621e+43,,1.0,3,52.0
264,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.046667254260934175, 'order': 10.0}",2.0764349918372509e+40,,1.0,4,52.0
265,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.0016063210692694526, 'order': 6.0}",2.4655083988495307e+24,,1.0,0,53.0
266,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.0016063210692694526, 'order': 6.0}",6.94624036732716e+20,,0.9999999999999997,1,53.0
267,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.0016063210692694526, 'order': 6.0}",4.795660914042237e+21,,1.0,2,53.0
268,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.0016063210692694526, 'order': 6.0}",7.615338032184092e+19,,0.9999999999999883,3,53.0
269,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.0016063210692694526, 'order': 6.0}",5.980107497796091e+19,,0.9999999999999802,4,53.0
270,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06660586410583873, 'order': 2.0}",3039.2048842498716,19.522703927703038,1.0280627208013098,0,54.0
271,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06660586410583873, 'order': 2.0}",2950.0665569347907,19.522139621963316,0.8838159040527177,1,54.0
272,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06660586410583873, 'order': 2.0}",2742.715115420759,19.524960329490764,1.1450530228999813,2,54.0
273,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06660586410583873, 'order': 2.0}",8129.784231448147,19.524508074922604,1.3660132900457471,3,54.0
274,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06660586410583873, 'order': 2.0}",29499.382841150065,16.853563570411144,0.857562609210925,4,54.0
